CPO	REF	LAT NAP	LON NAP	LAT OSM	LON OSM	DIST (m)	LOCATION
EML	LSB-00391	38.7189060	-9.1704910	38.7185575	-9.1704657	38.81	underground
EDP	PTM-00032	37.1474200	-8.5434110	37.1470786	-8.5433223	38.77	underground
ATL	MTJ-00039	38.7122800	-8.9695360	38.7119426	-8.9694264	38.70	surface
MOB	MOBI-LSB-01610	38.7847800	-9.0980100	38.7849807	-9.0983748	38.70	underground
GLP	LSB-00899	38.6933170	-9.2212570	38.6930318	-9.2215125	38.70	underground
GLP	EPS-00039	41.5016670	-8.7597220	41.5015147	-8.7601397	38.69	surface
IBD	PNF-00050	41.2118300	-8.2696080	41.2117362	-8.2700532	38.67	underground
GLP	PTM-90001	37.1198040	-8.5366110	37.1198071	-8.5361751	38.65	surface
HRZ	AVR-00036	40.7816960	-8.5653660	40.7820164	-8.5651886	38.63	surface
IBD	STR-00058	39.2422140	-8.6967150	39.2424056	-8.6970891	38.62	surface
GLP	SNT-00084	38.7678950	-9.3142530	38.7682370	-9.3141793	38.56	surface
ACC	PRT-00361	41.1470570	-8.6322280	41.1471291	-8.6317776	38.56	surface
IBD	BTL-00010	39.6637880	-8.8243870	39.6640971	-8.8245906	38.54	surface
IBD	OVR-00012	40.8596570	-8.6587105	40.8596306	-8.6591673	38.53	surface
MAK	LSB-00305	38.7098770	-9.1391920	38.7098917	-9.1396354	38.51	underground
PRI	LSB-00215	38.8604470	-9.1135720	38.8606753	-9.1139061	38.49	surface
GLP	LSB-00525	38.7565770	-9.1078510	38.7562311	-9.1078649	38.48	underground
EDP	PRT-00039	41.1451200	-8.6118500	41.1453468	-8.6115036	38.44	underground
EDP	LRA-00130	39.7543700	-8.8007110	39.7541808	-8.8003351	38.41	surface
HRZ	CNT-00035	40.3509180	-8.5864110	40.3505951	-8.5865718	38.40	surface
MLT	LOU-00004	41.2725900	-8.2790520	41.2723068	-8.2793140	38.35	surface
ATL	PTG-00021	39.2990100	-7.4289200	39.2992275	-7.4292659	38.35	surface
GLP	MTS-00055	41.2099880	-8.6874130	41.2097145	-8.6871339	38.34	underground
GLP	ALM-00102	38.6588900	-9.2036110	38.6585466	-9.2035721	38.33	surface
EDP	PRT-00182	41.1528300	-8.6519830	41.1531729	-8.6520296	38.33	surface
EDP	BJA-00021	37.8849070	-8.0377900	37.8845963	-8.0379786	38.31	surface
EDP	MLG-90001	42.1144070	-8.2584130	42.1145016	-8.2579670	38.26	surface
MOA	AMD-00116	38.7610100	-9.2418200	38.7606734	-9.2419091	38.22	underground
GLP	SNT-00083	38.7678950	-9.3142530	38.7682237	-9.3141250	38.20	surface
GLP	BJA-00027	38.0208200	-7.8718490	38.0206319	-7.8714842	38.19	surface
EDP	PRT-00043	41.1462360	-8.6149250	41.1461471	-8.6144846	38.18	underground
EDP	GRD-00026	40.4048580	-7.5240070	40.4051951	-7.5240906	38.15	surface
MOT	VNG-00188	41.1394800	-8.6321000	41.1393198	-8.6316981	38.08	surface
MAK	BRR-00138	38.6620900	-9.0782300	38.6617771	-9.0784081	38.07	underground
EDP	TVR-00009	37.1235240	-7.6456480	37.1232108	-7.6458209	38.05	underground
HRZ	ALM-00032	38.6655460	-9.1798030	38.6652084	-9.1797316	38.05	underground
MAK	LSB-00867	38.7098770	-9.1391920	38.7097440	-9.1395959	38.04	underground
MAK	SSB-00023	38.4433000	-9.1054260	38.4435049	-9.1057757	38.03	surface
GLP	MTS-00183	41.2044830	-8.6967370	41.2042139	-8.6970172	38.01	surface
MAK	LSB-00914	38.7263600	-9.1511700	38.7266144	-9.1508778	37.98	surface
GLP	MOBI-LSB-00094	38.7572020	-9.1760670	38.7571888	-9.1756294	37.97	underground
GLP	LSB-00673	38.7472300	-9.1636810	38.7475374	-9.1638714	37.96	underground
SLX	RPN-00005	41.5056900	-7.7995734	41.5059039	-7.7992182	37.96	surface
MAK	LSB-00162	38.7363740	-9.1430400	38.7362352	-9.1434391	37.90	underground
EDP	MFR-00027	38.9302100	-9.2519180	38.9300366	-9.2515412	37.87	surface
MAK	CSC-00212	38.7009540	-9.4189540	38.7006157	-9.4189058	37.85	underground
MLT	SNT-00019	38.8210530	-9.3691020	38.8208526	-9.3694546	37.81	surface
GLP	LSB-00524	38.7565770	-9.1078510	38.7562387	-9.1078930	37.79	underground
MAK	LSB-00915	38.7263600	-9.1511700	38.7266079	-9.1508722	37.78	surface
ATL	SXL-00094	38.5945780	-9.1463980	38.5949042	-9.1465192	37.77	surface
GLP	VNG-00120	41.1276170	-8.6128710	41.1274192	-8.6125044	37.77	underground
EDP	BJA-00058	38.0042760	-7.8653610	38.0045052	-7.8650432	37.75	surface
HRZ	STS-00012	41.3429570	-8.4935680	41.3426377	-8.4937212	37.74	surface
GLP	AZB-00023	39.1227150	-8.9075960	39.1225255	-8.9079588	37.73	surface
FCT	MGL-00017	40.6251000	-7.7808680	40.6247982	-7.7810723	37.73	surface
EDP	EVR-00070	38.5669750	-7.9155900	38.5668662	-7.9151790	37.73	underground
EDP	PVZ-00016	41.3948170	-8.7672150	41.3944786	-8.7672457	37.72	surface
EDP	MMV-00004	40.2012750	-8.6472460	40.2009367	-8.6472182	37.69	surface
ATL	GMR-00143	41.4466440	-8.2963770	41.4465575	-8.2968142	37.69	surface
HRZ	MTA-00011	38.6457800	-8.9941890	38.6460576	-8.9944376	37.67	surface
GLP	VCT-00065	41.6813400	-8.7751560	41.6812592	-8.7747161	37.62	surface
EDP	MLD-00019	40.3758620	-8.4504440	40.3759025	-8.4508842	37.56	surface
LOG	PTL-00018	41.6508800	-8.6228930	41.6512127	-8.6228161	37.54	surface
ATL	FAR-00099	37.0255500	-7.9247800	37.0252213	-7.9248757	37.52	underground
HRZ	LSB-00607	38.7285500	-9.1473800	38.7283275	-9.1477049	37.50	surface
GLG	LRA-00016	39.7388900	-8.8150100	39.7392090	-8.8151523	37.50	surface
EDP	CTM-00011	37.1812250	-7.4973390	37.1809750	-7.4970552	37.48	surface
ATL	ODV-00027	38.7817500	-9.1928890	38.7820863	-9.1929163	37.47	underground
ATL	LSB-00999	38.7669300	-9.1729100	38.7666468	-9.1731439	37.46	surface
GLG	VCD-00006	41.3600100	-8.7444500	41.3600056	-8.7448986	37.44	surface
ATL	PRT-00227	41.1628800	-8.6678070	41.1628707	-8.6673600	37.43	surface
EDP	LSB-00180	38.7562700	-9.1925560	38.7562484	-9.1929867	37.42	surface
GLP	LSB-00523	38.7565770	-9.1078510	38.7562448	-9.1079192	37.41	underground
EDP	CVL-00013	40.2650100	-7.4904250	40.2646765	-7.4904757	37.33	surface
GLP	ABF-00045	37.0925870	-8.1771210	37.0929192	-8.1770616	37.31	surface
HRZ	FUN-00019	32.6479300	-16.9141370	32.6476039	-16.9142283	37.25	underground
MAK	LSB-00777	38.7319030	-9.1465640	38.7319561	-9.1469880	37.25	underground
EDP	NZR-00018	39.6028480	-9.0693580	39.6026260	-9.0690327	37.23	surface
IBD	CSC-00262	38.7041740	-9.4058170	38.7039825	-9.4061687	37.21	underground
EDP	GDM-00024	41.1745570	-8.5661030	41.1742660	-8.5663224	37.21	underground
IBD	SNT-00207	38.8016400	-9.3765580	38.8018245	-9.3769161	37.20	surface
GLP	VNG-00028	41.1169740	-8.6227770	41.1170678	-8.6223508	37.20	underground
GLP	RMZ-00009	38.4239920	-7.5458720	38.4241213	-7.5454786	37.16	surface
GLP	VNG-00027	41.1169740	-8.6227770	41.1171080	-8.6223706	37.16	underground
ATL	GMR-00119	41.4477600	-8.2984300	41.4480306	-8.2981688	37.14	surface
MAK	LSB-00115	38.7107850	-9.1431950	38.7106353	-9.1435776	37.14	underground
IBD	OVR-00011	40.8596570	-8.6587105	40.8596709	-8.6591517	37.14	surface
HRZ	LSB-00608	38.7285500	-9.1473800	38.7283295	-9.1477012	37.11	surface
HRZ	SNT-00138	38.7803570	-9.3534300	38.7806821	-9.3533355	37.07	surface
HRZ	ACB-00010	39.5537640	-8.9685955	39.5537570	-8.9690275	37.05	surface
FCT	MRT-00002	40.4038000	-8.2311980	40.4034872	-8.2313477	37.02	surface
EDP	EVR-00063	38.5548320	-7.9044210	38.5546296	-7.9047590	37.02	surface
HRZ	VVD-00004	41.6052930	-8.4673060	41.6049659	-8.4673879	37.00	surface
HRZ	ALM-00096	38.6546800	-9.1678870	38.6543514	-9.1678219	36.97	surface
ATL	ACH-00021	38.7510300	-8.9389700	38.7513605	-8.9389241	36.96	surface
GLP	MGR-00024	39.8690260	-8.9399720	39.8689870	-8.9395423	36.93	surface
HRZ	TMR-00002	39.6070600	-8.4135230	39.6073707	-8.4136746	36.91	surface
HRZ	LSB-00603	38.7384260	-9.1681970	38.7386573	-9.1678937	36.79	underground
EDP	PNF-00020	41.1956140	-8.2963540	41.1957513	-8.2967536	36.76	surface
ATL	LLE-00157	37.1041300	-8.1260600	37.1043494	-8.1263700	36.76	surface
ATL	FLG-00016	41.3608930	-8.1996430	41.3610070	-8.1992300	36.73	surface
MAK	BRR-00011	38.6620900	-9.0782300	38.6617965	-9.0784239	36.72	underground
GLP	LSB-80148	38.7627800	-9.1044440	38.7628680	-9.1048522	36.72	surface
GLP	MTS-00075	41.2091700	-8.6879900	41.2088827	-8.6877737	36.71	underground
ATL	MTS-00132	41.2542650	-8.7077010	41.2539550	-8.7075505	36.69	surface
HRZ	FUN-00018	32.6479300	-16.9141370	32.6476190	-16.9142671	36.66	underground
GLP	STS-00014	41.3651120	-8.4017060	41.3647825	-8.4017158	36.65	surface
ATL	LSB-01330	38.7570150	-9.1410990	38.7567484	-9.1408507	36.64	surface
HLX	PTM-00078	37.1309660	-8.5668840	37.1310114	-8.5672921	36.53	surface
HRZ	PRT-00326	41.1540220	-8.6006470	41.1541006	-8.6010701	36.49	surface
EDP	VVD-00017	41.6542130	-8.4316420	41.6539355	-8.4318757	36.46	surface
EDP	BRG-00143	41.5476900	-8.3977270	41.5474547	-8.3974221	36.45	surface
GLP	PRT-00315	41.1492840	-8.5940280	41.1491891	-8.5944437	36.37	underground
GLP	ACN-00012	39.4634200	-8.6617580	39.4631553	-8.6620066	36.36	surface
HRZ	STB-00056	38.5402870	-8.8698600	38.5402472	-8.8694453	36.34	surface
HRZ	EVR-00033	38.5659330	-7.9128065	38.5656113	-7.9127366	36.28	surface
HRZ	ALM-00061	38.6315400	-9.1771600	38.6313936	-9.1775329	36.25	surface
EDP	VNG-00090	41.1431100	-8.6477800	41.1432492	-8.6481714	36.25	surface
MOO	PNF-00017	41.1922400	-8.3054300	41.1924732	-8.3057325	36.24	surface
EDP	GMR-00139	41.4762420	-8.3373740	41.4762123	-8.3369412	36.21	surface
GLG	PDL-00002	37.7499000	-25.6499000	37.7497790	-25.6495182	36.16	surface
HRZ	CSC-00131	38.7225000	-9.4774640	38.7221794	-9.4773942	36.16	surface
GLG	PNF-00009	41.1943000	-8.2973200	41.1945117	-8.2969924	36.13	surface
IBD	BRG-00096	41.5251660	-8.3995260	41.5253658	-8.3998680	36.11	surface
GLP	OER-00231	38.7158400	-9.2633400	38.7157340	-9.2637330	36.08	surface
CPS	BRR-00149	38.6504140	-9.0643580	38.6502742	-9.0639833	36.06	surface
MAK	SSB-00024	38.4433000	-9.1054260	38.4435044	-9.1057471	36.04	surface
GLP	FAR-00076	37.0137860	-7.9190610	37.0139819	-7.9193842	36.03	surface
HLX	ALB-00003	40.7131960	-8.4824870	40.7134582	-8.4827369	35.97	surface
EDP	PTL-00011	41.7587800	-8.5853270	41.7589534	-8.5856927	35.94	surface
EDP	EVR-00013	38.5726660	-7.9070760	38.5725932	-7.9066737	35.90	surface
GLP	STS-00015	41.3651120	-8.4017060	41.3647904	-8.4016740	35.86	surface
FCT	ALD-00015	40.6036000	-6.9532000	40.6038858	-6.9530033	35.86	surface
WEN	LSB-00610	38.7666400	-9.0983100	38.7663617	-9.0985187	35.85	underground
CAP	VCT-00032	41.6947100	-8.8328780	41.6945773	-8.8332714	35.84	underground
EDP	AMM-90001	41.1088400	-7.6932770	41.1086937	-7.6936577	35.80	surface
CPS	LGA-00037	37.1518100	-8.4258950	37.1517297	-8.4262862	35.80	surface
GLP	VIS-00115	40.6925350	-7.9297580	40.6922741	-7.9295092	35.80	surface
IBD	IDN-00004	40.0003800	-6.8768377	40.0006758	-6.8766724	35.78	surface
EDP	LLE-00087	37.0310000	-8.0222000	37.0307821	-8.0219038	35.75	surface
EDP	VIS-00078	40.6357230	-7.8458480	40.6360445	-7.8458516	35.75	surface
HRZ	PRT-00355	41.1640620	-8.5842850	41.1638286	-8.5839919	35.71	underground
ECI	ACN-00014	39.4426840	-8.7098570	39.4423673	-8.7097909	35.67	surface
EMA	PST-00013	33.0540500	-16.3413730	33.0541576	-16.3417335	35.66	surface
IBD	PNF-00065	41.1991650	-8.3110300	41.1991350	-8.3114541	35.64	surface
HRZ	VPA-00002	41.4929050	-7.6455270	41.4927154	-7.6458717	35.62	surface
GLP	MTS-00054	41.2099880	-8.6874130	41.2097145	-8.6871915	35.61	underground
MAK	LSB-00164	38.7363740	-9.1430400	38.7362375	-9.1434110	35.58	underground
MAK	LSB-00866	38.7098770	-9.1391920	38.7097495	-9.1395679	35.56	underground
EDP	GDM-00036	41.1732860	-8.5552770	41.1730216	-8.5550386	35.53	surface
EDP	SNT-00168	38.7770160	-9.3363480	38.7770554	-9.3367545	35.51	surface
MAK	BRR-00010	38.6620900	-9.0782300	38.6618152	-9.0784383	35.51	underground
EDP	LRS-00100	38.8520000	-9.0760000	38.8516810	-9.0760168	35.50	surface
HRZ	SEI-00005	40.3261950	-7.6891660	40.3263182	-7.6895520	35.47	surface
MLT	SNT-00012	38.8210530	-9.3691020	38.8208607	-9.3694282	35.44	surface
EDP	TND-00020	40.5303500	-8.0874440	40.5305702	-8.0871409	35.44	surface
EDP	LLE-00024	37.0734300	-8.1179360	37.0736168	-8.1176124	35.44	underground
EDP	LNH-00007	39.2511000	-9.3129000	39.2512486	-9.3125361	35.42	surface
ATL	VCD-00068	41.2996670	-8.7050620	41.2996736	-8.7046381	35.42	surface
EDP	PNF-00063	41.1952740	-8.2966640	41.1949556	-8.2966570	35.41	surface
MAK	CSC-00213	38.7009540	-9.4189540	38.7006379	-9.4189116	35.34	underground
HRZ	VIS-00007	40.6694500	-7.9323710	40.6697509	-7.9322362	35.34	surface
GLG	SNT-00052	38.8399200	-9.3728900	38.8401709	-9.3731403	35.33	surface
ATL	VLG-00061	41.1879800	-8.4982200	41.1880065	-8.4986407	35.33	surface
EDP	VCT-00052	41.8821330	-8.8187470	41.8818184	-8.8186889	35.31	surface
GLG	TRF-00012	41.3431600	-8.5569930	41.3434760	-8.5569530	35.30	surface
LOG	OER-00181	38.7149540	-9.3013620	38.7148150	-9.3017275	35.28	underground
GLP	LLE-00236	37.0736700	-8.0788670	37.0738102	-8.0785103	35.28	surface
GLP	VNG-00119	41.1276170	-8.6128710	41.1274626	-8.6125035	35.25	underground
PLG	PLM-00010	38.6082200	-8.9433730	38.6079623	-8.9431370	35.24	surface
HRZ	VRL-00056	41.2974000	-7.7351910	41.2971009	-7.7353299	35.22	underground
ATL	SNT-80002	38.7967950	-9.3879740	38.7970492	-9.3877315	35.22	surface
EDP	AGD-00013	40.6004870	-8.4624770	40.6003169	-8.4621252	35.21	surface
HRZ	LRS-00052	38.8345500	-9.1561400	38.8343092	-9.1564040	35.21	underground
EDP	MLD-00015	40.3836000	-8.4420830	40.3838450	-8.4418197	35.21	surface
IBD	TRF-00006	41.3436430	-8.5565110	41.3436661	-8.5560905	35.20	underground
IBD	TRF-00005	41.3436430	-8.5565110	41.3436445	-8.5560895	35.19	underground
GLP	LRA-00198	39.7345000	-8.8222480	39.7342731	-8.8225341	35.14	surface
PRI	MGR-00009	39.7659760	-8.9380700	39.7657581	-8.9377730	35.09	surface
FCT	BRG-00163	41.5795300	-8.4305550	41.5797110	-8.4302096	35.08	surface
ATL	ODV-00042	38.7944530	-9.1675960	38.7947608	-9.1676842	35.07	surface
EDP	LSB-00577	38.7305200	-9.1481920	38.7308353	-9.1481942	35.06	underground
GLP	PRT-00311	41.1694070	-8.6105420	41.1692235	-8.6108820	35.02	surface
EMA	PST-00012	33.0540500	-16.3413730	33.0541517	-16.3417286	35.02	surface
IBD	VIS-00018	40.6328600	-7.9091610	40.6326355	-7.9094519	35.01	surface
ATL	LSB-00644	38.7041440	-9.1750740	38.7039063	-9.1753365	34.89	underground
GLP	MOBI-LSB-00116	38.7572020	-9.1760670	38.7570832	-9.1756947	34.88	underground
ATL	PRD-00021	41.1840440	-8.4482030	41.1840215	-8.4477874	34.87	surface
EDP	OER-00258	38.7261350	-9.2224370	38.7258231	-9.2224007	34.82	surface
GLP	SEI-00017	40.4303130	-7.7172940	40.4302861	-7.7168842	34.81	surface
EDP	GDM-00023	41.1745570	-8.5661030	41.1742839	-8.5663060	34.80	underground
HRZ	VNG-00114	41.0295140	-8.6421795	41.0295582	-8.6417690	34.78	surface
EDP	PTM-00031	37.1474200	-8.5434110	37.1472257	-8.5437185	34.78	underground
MAK	LSB-01184	38.7319030	-9.1465640	38.7319462	-9.1469610	34.77	underground
MAK	LSB-00117	38.7107850	-9.1431950	38.7106390	-9.1435493	34.76	underground
GLP	LSD-00004	41.2725900	-8.2790520	41.2723496	-8.2793178	34.76	surface
HRZ	SCD-00002	40.4035600	-8.1292470	40.4036101	-8.1288420	34.74	surface
EVC	SRE-00001	40.0606500	-8.6259400	40.0607772	-8.6255684	34.64	surface
ATL	MGL-00008	40.6152650	-7.7589430	40.6154258	-7.7585916	34.63	surface
GLP	MTS-00074	41.2091700	-8.6879900	41.2088826	-8.6878314	34.60	underground
EDP	VIS-00083	40.6923450	-7.9155200	40.6923602	-7.9159297	34.58	surface
GLP	OLH-00054	37.0295700	-7.8534640	37.0298523	-7.8536274	34.58	surface
HLX	STB-00014	38.5393940	-8.8750410	38.5390977	-8.8751615	34.57	surface
EDP	ENT-00005	39.4739720	-8.4743670	39.4739879	-8.4739651	34.54	surface
EDP	VNG-00068	41.1264150	-8.5977950	41.1261858	-8.5980731	34.53	surface
EDP	LSB-00182	38.7562700	-9.1925560	38.7562855	-9.1929536	34.52	surface
HRZ	VRL-00057	41.2974000	-7.7351910	41.2971079	-7.7353304	34.50	underground
MLT	SSB-00003	38.4643480	-9.0984700	38.4644646	-9.0981029	34.49	surface
FCT	MGL-00016	40.6251000	-7.7808680	40.6248117	-7.7810178	34.46	surface
HRZ	OFR-00009	40.7201350	-8.1798300	40.7201340	-8.1794213	34.44	surface
EDP	ACN-00007	39.4567100	-8.6675910	39.4568576	-8.6679436	34.43	underground
MAK	BRR-00009	38.6620900	-9.0782300	38.6618345	-9.0784537	34.42	underground
REP	VIS-00012	40.6725500	-7.9204800	40.6722454	-7.9204089	34.40	surface
EDP	PBL-00012	39.9237670	-8.6285690	39.9236828	-8.6281809	34.39	surface
SEG	VPT-00004	36.9533300	-25.1440320	36.9530239	-25.1440865	34.38	surface
EMA	PST-00016	33.0516700	-16.3705540	33.0514040	-16.3707420	34.38	surface
ATL	VRL-00037	41.3121870	-7.7602930	41.3122670	-7.7606904	34.36	surface
GLP	AZB-00031	39.1233560	-8.9077570	39.1235922	-8.9075002	34.36	surface
HRZ	LRS-00141	38.8068400	-9.1575900	38.8071335	-9.1577127	34.32	surface
GLP	LSB-00381	38.7258600	-9.1543150	38.7258470	-9.1547101	34.30	underground
EML	LSB-00390	38.7189060	-9.1704910	38.7185996	-9.1704450	34.30	underground
IBD	BTL-00009	39.6637880	-8.8243870	39.6640723	-8.8245407	34.24	surface
GLP	LSB-00898	38.6933170	-9.2212570	38.6930625	-9.2214791	34.24	underground
EDP	PTM-00014	37.1270450	-8.5843070	37.1269191	-8.5839548	34.22	surface
HRZ	TMR-00046	39.6072430	-8.3963580	39.6075270	-8.3962043	34.21	surface
EMA	MCH-00002	32.7174000	-16.7657170	32.7175523	-16.7660346	34.20	surface
EML	LSB-01174	38.7599800	-9.1984400	38.7599672	-9.1980461	34.18	surface
HRZ	STB-00117	38.5401800	-8.8686000	38.5402047	-8.8682084	34.17	surface
MAK	LSB-00922	38.7263600	-9.1511700	38.7265927	-9.1509133	34.14	surface
ATL	VIS-00097	40.6525500	-7.9139500	40.6528545	-7.9138992	34.13	surface
MAK	SSB-00025	38.4433000	-9.1054260	38.4435039	-9.1057186	34.11	surface
MAK	LSB-00923	38.7263600	-9.1511700	38.7265902	-9.1509106	34.08	surface
EDP	LLE-00088	37.0310000	-8.0222000	37.0307628	-8.0219572	34.06	surface
ATL	ODV-00026	38.7817500	-9.1928890	38.7820521	-9.1929535	34.05	underground
HRZ	VRL-00058	41.2974000	-7.7351910	41.2971008	-7.7352743	33.99	underground
HLX	TBR-00007	41.7260000	-8.1650200	41.7258801	-8.1653966	33.98	surface
EDP	GMR-00140	41.4762420	-8.3373700	41.4761761	-8.3369722	33.94	surface
ATL	BJA-00028	38.0109980	-7.8555120	38.0108257	-7.8558312	33.90	surface
ATL	LSB-00668	38.7492640	-9.2035290	38.7493434	-9.2039063	33.89	underground
EDP	LSB-00217	38.7006340	-9.1807250	38.7004779	-9.1803914	33.75	underground
EDP	LSB-00590	38.7250670	-9.1511380	38.7247692	-9.1510633	33.74	underground
EDP	GDL-00069	38.1671560	-8.4921860	38.1669506	-8.4919019	33.74	surface
HRZ	VLG-00026	41.1820200	-8.4826600	41.1821103	-8.4822755	33.71	surface
GLP	LSB-00897	38.6933170	-9.2212570	38.6930663	-9.2214752	33.70	underground
HEX	CSC-00074	38.6958350	-9.3665580	38.6957117	-9.3662042	33.63	surface
IBD	LRA-00018	39.7384380	-8.8231000	39.7383091	-8.8227448	33.58	surface
EDP	PRD-00028	41.2077940	-8.3277530	41.2076790	-8.3281242	33.58	surface
FCT	MRT-00003	40.4038000	-8.2311980	40.4035072	-8.2312951	33.58	surface
HRZ	CSC-00136	38.7104300	-9.4558600	38.7107032	-9.4556951	33.58	surface
MAK	LSB-00728	38.7221500	-9.1497360	38.7223775	-9.1499905	33.58	underground
GLP	LSB-00609	38.7641900	-9.1583790	38.7641977	-9.1587652	33.50	surface
ATL	SXL-00093	38.5945780	-9.1463980	38.5948735	-9.1464721	33.48	surface
FCT	VPA-00008	41.4350050	-7.6778016	41.4347145	-7.6779073	33.48	surface
MAK	BRR-00008	38.6620900	-9.0782300	38.6618541	-9.0784690	33.45	underground
EDP	FLG-00023	41.3166730	-8.1432530	41.3164642	-8.1435410	33.43	surface
EDP	BJA-00020	37.8849070	-8.0377900	37.8846318	-8.0379431	33.42	surface
REP	VNG-00159	41.0852620	-8.6191120	41.0852751	-8.6187137	33.41	surface
HRZ	LSB-00208	38.7209100	-9.1597740	38.7207142	-9.1594819	33.41	underground
HRZ	PRT-00087	41.1610870	-8.6057990	41.1608544	-8.6055464	33.41	underground
ATL	PRT-00239	41.1782600	-8.6543970	41.1780373	-8.6541293	33.39	underground
EDP	PTM-00067	37.1450230	-8.5555440	37.1451011	-8.5551802	33.39	surface
GLP	MTS-00053	41.2099880	-8.6874130	41.2097145	-8.6872490	33.36	underground
HRZ	VRL-00059	41.2974000	-7.7351910	41.2971066	-7.7352745	33.36	underground
GLP	VFR-00098	40.9234200	-8.5692200	40.9233970	-8.5688243	33.34	surface
GLP	LSB-00052	38.7844400	-9.1000490	38.7845521	-9.0996923	33.34	surface
FCT	ALD-00014	40.6036000	-6.9532000	40.6038875	-6.9530898	33.29	surface
HLX	PPS-00002	40.0421180	-7.9490360	40.0422309	-7.9493981	33.28	surface
MAK	LSB-00165	38.7363740	-9.1430400	38.7362396	-9.1433825	33.25	underground
HRZ	VLG-00027	41.1820200	-8.4826600	41.1821066	-8.4822800	33.23	surface
EDP	LLE-00089	37.0310000	-8.0222000	37.0307425	-8.0220104	33.21	surface
HRZ	PTG-00008	39.2782940	-7.4326450	39.2785472	-7.4328496	33.21	surface
ATL	GDM-00057	41.1713940	-8.5474060	41.1710967	-8.5474404	33.18	surface
IBD	OVR-00067	40.8647960	-8.6108570	40.8644997	-8.6108103	33.18	surface
ATL	TND-00012	40.4957050	-8.0860010	40.4954856	-8.0862661	33.13	surface
IOY	LRA-00115	39.7127840	-8.7114510	39.7124919	-8.7113752	33.12	surface
MLT	SNT-00011	38.8210530	-9.3691020	38.8208685	-9.3694017	33.09	surface
IBD	IDN-00003	40.0003800	-6.8768377	40.0006563	-6.8766937	33.08	surface
ENB	TVR-00031	37.1308500	-7.6369800	37.1310078	-7.6372955	33.02	underground
PRI	CSC-00021	38.7406300	-9.3413000	38.7409216	-9.3413712	33.01	surface
EDP	VLG-00048	41.1847900	-8.4768130	41.1844940	-8.4768421	33.00	surface
EDP	LSB-00694	38.7313000	-9.1468100	38.7315695	-9.1469693	33.00	underground
EDP	BJA-00068	38.0053560	-7.8644080	38.0053784	-7.8647833	32.98	surface
HRZ	AMD-00091	38.7745500	-9.2166010	38.7742982	-9.2164003	32.96	surface
EDP	TVR-00030	37.1193470	-7.6270980	37.1193087	-7.6274662	32.92	surface
ATL	TND-00011	40.4957050	-8.0860010	40.4954595	-8.0862178	32.88	surface
EDP	ETR-00022	40.7593270	-8.5701820	40.7590645	-8.5700027	32.86	surface
LOG	OER-00183	38.7149540	-9.3013620	38.7148256	-9.3017031	32.86	underground
MAK	CSC-00214	38.7009540	-9.4189540	38.7006601	-9.4189175	32.83	underground
KLS	SLV-00013	37.2602200	-8.2925580	37.2600056	-8.2923031	32.82	surface
